date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:45:48	2811/2811	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:45:49%20GMT	https://htmldemo.net/autima/autima/assets/img/brand/brand4.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/brand/brand4.png	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:49	3610/3610	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:45:49%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/payment.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/icon/payment.png	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:49	97180/97180	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbab20-17b9c%22	https://htmldemo.net/autima/autima/assets/js/vendor/jquery-3.4.1.min.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/vendor/jquery-3.4.1.min.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:49	20059/20059	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa40-4e5b%22	https://htmldemo.net/autima/autima/assets/js/popper.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/popper.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:50	60367/60367	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa31-ebcf%22	https://htmldemo.net/autima/autima/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/bootstrap.min.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:50	42786/42786	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa3e-a722%22	https://htmldemo.net/autima/autima/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/owl.carousel.min.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:50	43193/43193	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa43-a8b9%22	https://htmldemo.net/autima/autima/assets/js/slick.min.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/slick.min.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:51	20227/20227	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa36-4f03%22	https://htmldemo.net/autima/autima/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/jquery.magnific-popup.min.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:51	4591/4591	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa32-11ef%22	https://htmldemo.net/autima/autima/assets/js/jquery.countdown.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/jquery.countdown.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:51	30948/30948	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa38-78e4%22	https://htmldemo.net/autima/autima/assets/js/jquery.ui.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/jquery.ui.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:51	60675/60675	---MCZ	200	added ('OK')	application/javascript	etag:%2268d90873-ed03%22	https://htmldemo.net/autima/autima/assets/js/jquery.elevatezoom.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/jquery.elevatezoom.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:52	35476/35476	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa3c-8a94%22	https://htmldemo.net/autima/autima/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/isotope.pkgd.min.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:52	4793/4793	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa42-12b9%22	https://htmldemo.net/autima/autima/assets/js/slinky.menu.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/slinky.menu.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:52	69934/69934	---MCZ	200	added ('OK')	application/javascript	etag:%2268d90873-1112e%22	https://htmldemo.net/autima/autima/assets/js/plugins.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/plugins.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:53	21762/21762	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa3a-5502%22	https://htmldemo.net/autima/autima/assets/js/main.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/main.js	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:53	2674/2674	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:45:54%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/owl.video.play.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/icon/owl.video.play.png	(from https://htmldemo.net/autima/autima/assets/css/owl.carousel.min.css)
09:45:54	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263bbaa1f-2876e%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.eot	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
09:45:54	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263bbaa1f-2876e%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfontd41d.eot	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
09:45:54	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2263bbaa0e-12d68%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
09:45:54	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2263bbaa0b-17ee8%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.woff	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
09:45:55	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2263bbaa09-286ac%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
09:45:55	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:%2263bbaa05-6d24a%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.svg	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
09:45:55	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263bbaa13-1d794%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.eot?v=2.0.0	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.eot	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
09:45:56	188508/188508	---M--	200	added ('OK')	application/octet-stream	etag:%2263bbaa1a-2e05c%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.ttf?v=2.0.0	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.ttf	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
09:45:56	67904/67904	---M--	200	added ('OK')	font/woff	etag:%2263bbaa1c-10940%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.woff?v=2.0.0	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.woff	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
09:45:57	336064/336064	---MCZ	200	added ('OK')	image/svg+xml	etag:%2263bbaa17-520c0%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.svg?v=2.0.0	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.svg	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
09:45:57	2565/2565	---MCZ	200	added ('OK')	text/css	etag:%2263bba9fd-a05%22	https://htmldemo.net/autima/autima/assets/css/slinky.menu.css	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/css/slinky.menu.html	(from https://htmldemo.net/autima/autima/index-3.html)
09:45:57	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263bbaa1e-da0c%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.eot?w118d	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.eot	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
09:45:57	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263bbaa1e-da0c%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.eot?	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/Linearicons-Freed41d.eot	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
09:45:57	21780/21780	---M--	200	added ('OK')	font/woff2	etag:%2263bbaa23-5514%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.woff2?w118d	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.woff2	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
09:45:57	55696/55696	---M--	200	added ('OK')	font/woff	etag:%2263bbaa23-d990%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.woff?w118d	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.woff	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
09:45:58	55620/55620	---M--	200	added ('OK')	application/octet-stream	etag:%2263bbaa21-d944%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.ttf?w118d	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.ttf	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
09:45:58	206045/206045	---MCZ	200	added ('OK')	image/svg+xml	etag:%2263bbaa21-324dd%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.svg?w118d	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.svg	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
09:45:59	12299/12299	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:45:59%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/testimonial.jpg	(from https://htmldemo.net/autima/autima/assets/css/style.css)
09:45:59	136/136	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:45:59%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/icon/bkg_grid.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
09:45:59	136/136	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:00%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid_hover.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/icon/bkg_grid_hover.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
09:46:00	136/136	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:00%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid4.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/icon/bkg_grid4.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
09:46:00	136/136	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:00%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid4_hover.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/icon/bkg_grid4_hover.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
09:46:00	106/106	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:01%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_list.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/icon/bkg_list.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
09:46:00	106/106	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:01%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_list_hover.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/icon/bkg_list_hover.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
09:46:01	229833/229833	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:01%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/coming-soon.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/bg/coming-soon.jpg	(from https://htmldemo.net/autima/autima/assets/css/style.css)
09:46:01	5350/5350	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:02%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/papyel.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/icon/papyel.png	(from https://htmldemo.net/autima/autima/checkout.html)
09:46:02	2046/2046	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:02%20GMT	https://htmldemo.net/autima/autima/assets/img/s-product/product5.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/s-product/product5.jpg	(from https://htmldemo.net/autima/autima/cart.html)
09:46:02	29549/29549	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:03%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner2.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/bg/banner2.jpg	(from https://htmldemo.net/autima/autima/index.html)
09:46:02	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Jan%202026%2005:46:03%20GMT	https://htmldemo.net/autima/autima/shop-left-sidebar.html	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/shop-left-sidebar.html	(from https://htmldemo.net/autima/autima/index.html)
09:46:03	28245/28245	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:03%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider1.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/slider/slider1.jpg	(from https://htmldemo.net/autima/autima/index.html)
09:46:03	31950/31950	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:04%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider2.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/slider/slider2.jpg	(from https://htmldemo.net/autima/autima/index.html)
09:46:03	34045/34045	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:04%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider3.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/slider/slider3.jpg	(from https://htmldemo.net/autima/autima/index.html)
09:46:04	894/894	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:04%20GMT	https://htmldemo.net/autima/autima/assets/img/about/shipping1.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/shipping1.png	(from https://htmldemo.net/autima/autima/index.html)
09:46:04	879/879	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:05%20GMT	https://htmldemo.net/autima/autima/assets/img/about/shipping2.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/shipping2.png	(from https://htmldemo.net/autima/autima/index.html)
09:46:04	821/821	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:05%20GMT	https://htmldemo.net/autima/autima/assets/img/about/shipping3.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/shipping3.png	(from https://htmldemo.net/autima/autima/index.html)
09:46:05	707/707	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:05%20GMT	https://htmldemo.net/autima/autima/assets/img/about/shipping4.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/shipping4.png	(from https://htmldemo.net/autima/autima/index.html)
09:46:05	38244/38244	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:06%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider4.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/slider/slider4.jpg	(from https://htmldemo.net/autima/autima/index-2.html)
09:46:05	55673/55673	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:06%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider5.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/slider/slider5.jpg	(from https://htmldemo.net/autima/autima/index-2.html)
09:46:06	38358/38358	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:06%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider6.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/slider/slider6.jpg	(from https://htmldemo.net/autima/autima/index-2.html)
09:46:06	32299/32299	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:07%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider10.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/slider/slider10.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
09:46:07	54780/54780	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:07%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider11.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/slider/slider11.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
09:46:07	40509/40509	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:07%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider12.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/slider/slider12.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
09:46:07	40873/40873	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:08%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner7.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/bg/banner7.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
09:46:08	12658/12658	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:08%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog1.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog1.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
09:46:08	14992/14992	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:08%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog2.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog2.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
09:46:08	14985/14985	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:09%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog3.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog3.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
09:46:08	12764/12764	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:09%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog4.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog4.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
09:46:09	15940/15940	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:09%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog5.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog5.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
09:46:09	10524/10524	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:10%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/slider-banner-1.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/bg/slider-banner-1.jpg	(from https://htmldemo.net/autima/autima/index-5.html)
09:46:09	12406/12406	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:10%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/slider-banner-2.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/bg/slider-banner-2.jpg	(from https://htmldemo.net/autima/autima/index-5.html)
09:46:10	9911/9911	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:10%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/slider-banner-3.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/bg/slider-banner-3.jpg	(from https://htmldemo.net/autima/autima/index-5.html)
09:46:10	82934/82934	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:11%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/new-banner.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/bg/new-banner.jpg	(from https://htmldemo.net/autima/autima/index-6.html)
09:46:11	19854/19854	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:11%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner9.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/bg/banner9.jpg	(from https://htmldemo.net/autima/autima/shop.html)
09:46:11	32777/32777	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:12%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner8.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/bg/banner8.jpg	(from https://htmldemo.net/autima/autima/shop.html)
09:46:12	760/760	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:12%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/comment2.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/comment2.jpg	(from https://htmldemo.net/autima/autima/product-details.html)
09:46:12	21647/21647	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:13%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog6.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog6.jpg	(from https://htmldemo.net/autima/autima/blog.html)
09:46:13	26265/26265	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:13%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog7.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog7.jpg	(from https://htmldemo.net/autima/autima/blog.html)
09:46:13	24222/24222	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:13%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog8.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog8.jpg	(from https://htmldemo.net/autima/autima/blog.html)
09:46:13	19048/19048	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:14%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog9.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog9.jpg	(from https://htmldemo.net/autima/autima/blog.html)
09:46:14	101535/101535	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:14%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big1.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog-big1.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
09:46:14	760/760	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:14%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/comment3.png.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/comment3.png.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
09:46:15	4409/4409	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:15%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog12.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog12.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
09:46:15	4646/4646	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:16%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog13.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog13.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
09:46:15	4895/4895	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:16%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog14.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog14.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
09:46:16	3876/3876	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:16%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog15.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog15.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
